Google Contacts Id,Google Contacts Id,
Google Contacts Integration is disabled.,Google Contacts Integration идэвхгүй байна.,
Google Contacts Integration.,Google Contacts Integration.,
Google Contacts has been configured.,Google Contacts тохируулагдсан.,
Google Drive,Google Drive,
Google Drive - Could not create folder in Google Drive - Error Code {0},Google Драйв - Google Драйвд хавтас үүсгэж чадсангүй - Алдааны код {0},
Google Drive - Could not find folder in Google Drive - Error Code {0},Google Драйв - Google Драйваас фолдер олдсонгүй - Алдааны код {0},
Google Drive Backup Successful.,Google Драйвын нөөцлөлт амжилттай боллоо.,
Google Drive Backup.,Google Драйвын нөөцлөлт.,
Google Drive Integration.,Google Drive Integration.,
Google Drive has been configured.,Google Драйвыг тохируулсан.,
Google Integration is disabled.,Google Integration идэвхгүй болсон.,
Google Settings,Google тохиргоо,
Group By,Группээр,
Group By Based On,Үүн дээр үндэслэн бүлэглэх,
Group By Type,Төрөлөөр нь бүлэглэх,
Group By field is required to create a dashboard chart,Хяналтын самбарын диаграмыг үүсгэхийн тулд Бүлэглэх талбар шаардлагатай,
HH:mm,HH: мм,
HH:mm:ss,HH:mm:ss,
HOOK-.####,ДЭГЭЭ-.####,
HTML Page,HTML хуудас,
Has Mapping,Газрын зурагтай,
Hourly Long,Цагийн урт,
"If non-standard port (e.g. POP3: 995/110,,
If the document has different field names on the Producer and Consumer's end check this and set up the Mapping,,
If this is checked the documents will have the same name as they have on the Event Producer's site,,
Illegal SQL Query,,
Import File,,
Import Log Preview,,
Import Preview,,
Import Progress,,
Import Type,,
Import Warnings,,
Import template should be of type .csv","Хэрэв стандарт бус порт бол (жишээ нь POP3: 995/110,,
Хэрэв баримт бичиг нь Үйлдвэрлэгч болон Хэрэглэгчийн төгсгөлд өөр талбарын нэртэй байвал үүнийг шалгаж, Зураглалыг тохируулна уу,
Хэрэв үүнийг шалгавал баримт бичиг нь Event Producer-ийн сайт дээрхтэй ижил нэртэй байх болно,
Хууль бус SQL Query,,
Импорт файл,,
Импортын бүртгэлийн урьдчилан харах,,
Импортыг урьдчилан харах,,
Импортын явц,,
Импортын төрөл,,
Импортын анхааруулга,,
Импортын загвар нь .csv төрлийн байх ёстой",
Import template should contain a Header and atleast one row.,Импортын загвар нь толгой ба дор хаяж нэг мөр агуулсан байх ёстой.,
Importing {0} of {1},{1}-с {0}-г импортлож байна,
"Importing {0} of {1},,
Include indentation,,
Incoming Change,,
Invalid Filter Value,,
Invalid URL,,
Invalid field name: {0},,
Invalid file URL. Please contact System Administrator.,,
Invalid include path,,
Invalid username or password,,
Is Primary,,
Is Primary Mobile,,
Is Primary Phone,,
Is Tree,,
JSON Request Body,,
Javascript is disabled on your browser,,
Job,,
Jump to field,,
Keyboard Shortcuts,,
LDAP Group,,
LDAP Group Field,,
LDAP Group Mapping,,
LDAP Group Mappings,,
LDAP Last Name Field,,
LDAP Middle Name Field,,
LDAP Mobile Field,,
LDAP Phone Field,,
LDAP User Creation and Mapping,,
Landscape,,
Last,,
Last Backup On,,
Last Execution,,
Last Sync On,,
Last Update,,
Last refreshed,,
Link Document Type,,
Link Fieldname,,
Loading import file...,,
Local Document Type,,
Log Data,,
Main Section (HTML),,
Main Section (Markdown),,
Maintains a Log of all inserts","{1}-с {0}-г импортлож байна,,
Догол оруулах,,
Ирж буй өөрчлөлт,,
Шүүлтүүрийн утга буруу,,
Буруу URL,,
Талбайн нэр буруу: {0},,
Буруу файлын URL. Системийн админтай холбогдоно уу.,,
Буруу оруулах зам,,
Хэрэглэгчийн нэр эсвэл нууц үг буруу,,
Анхдагч,,
Анхдагч гар утас,,
Үндсэн утас,,
мод,,
JSON хүсэлтийн байгууллага,,
Javascript таны хөтөч дээр идэвхгүй байна,
Ажил,,
Талбай руу үсрэх,,
Гарын товчлол,,
LDAP групп,,
LDAP группын талбар,,
LDAP группын зураглал,,
LDAP бүлгийн зураглал,,
LDAP овгийн талбар,,
LDAP Дунд нэрийн талбар,,
LDAP Mobile Field,,
LDAP утасны талбар,,
LDAP хэрэглэгч үүсгэх ба зураглал,,
Ландшафт,,
Сүүлийн,,
Сүүлд нөөцлөлт асаалттай,,
Сүүлийн гүйцэтгэл,,
Сүүлийн синк асаалттай,,
Сүүлийн шинэчлэлт,,
Сүүлд шинэчлэгдсэн,,
Холбоосын баримт бичгийн төрөл,,
Холбоосын талбарын нэр,,
Импортын файлыг ачаалж байна...,,
Орон нутгийн баримт бичгийн төрөл,,
Бүртгэлийн өгөгдөл,,
Үндсэн хэсэг (HTML),
Үндсэн хэсэг (Markdown),
Бүх оруулгын бүртгэлийг хөтөлдөг",
Maintains a log of every event consumed along with the status of the sync and a Resync button in case sync fails.,"Хэрэглэсэн үйл явдал бүрийн бүртгэлийг синхрончлолын төлөвийн хамт хөтөлж, синхрончлол амжилтгүй болсон тохиолдолд Дахин синхрончлох товчийг дарна.",
Make all attachments private,Бүх хавсралтыг хувийн болго,
Mandatory Depends On,Заавал хамаарна,
Map Columns,Газрын зургийн багана,
Map columns from {0} to fields in {1},Багануудыг {0}-с {1}-н талбарт буулгах,
Mapping column {0} to field {1},{0} баганыг {1} талбарт буулгах,
Mark all as Read,Бүгдийг уншсан гэж тэмдэглэ,
Maximum Points,Хамгийн их оноо,
Maximum points allowed after multiplying points with the multiplier value\\n(Note: For no limit leave this field empty or set 0),Үржүүлэгчийн утгыг оноогоор үржүүлсний дараа зөвшөөрөгдөх дээд оноо\\n(Тэмдэглэл: Хязгааргүй бол энэ талбарыг хоосон орхих эсвэл 0-г тохируулна уу),
Me,Би,
Mention,дурдах,
Modules,Модулиуд,
Monthly Long,Сарын урт,
Naming Series,Нэрийн цуврал,
Navigate Home,Нүүр хуудас руу шилжих,
Navigate list down,Жагсаалтыг доошлуул,
Navigate list up,Жагсаалтыг дээш чиглүүлэх,
New Notification,Шинэ мэдэгдэл,
New {0}: {1},Шинэ {0}: {1},
Newsletter should have atleast one recipient,Мэдээллийн товхимол дор хаяж нэг хүлээн авагчтай байх ёстой,
No Events Today,Өнөөдөр ямар ч үйл явдал байхгүй,
No Google Calendar Event to sync.,Синк хийх Google Календарийн арга хэмжээ байхгүй.,
No More Activity,Дахиж үйл ажиллагаа байхгүй,
No Name Specified for {0},{0}-д нэр заагаагүй,
No Upcoming Events,Удахгүй болох арга хэмжээ байхгүй,
No activity,Үйл ажиллагаа байхгүй,
No conditions provided,Ямар ч нөхцөл хангаагүй,
No contacts linked to document,Баримт бичигт холбогдоогүй харилцагч байхгүй,
No data to export,Экспортлох өгөгдөл алга,
No documents found tagged with {0},{0}-г тэмдэглэсэн баримт бичиг олдсонгүй,
No failed logs,Амжилтгүй бүртгэл байхгүй,
No filters found,Шүүлтүүр олдсонгүй,
No more items to display,Харуулах зүйл алга,
No more posts,Өөр нийтлэл байхгүй,
No new Google Contacts synced.,Шинэ Google харилцагчид синк хийгдээгүй байна.,
No pending or current jobs for this site,Энэ сайтад хүлээгдэж буй болон одоо байгаа ажил алга,
No posts yet,Одоогоор нийтлэл байхгүй,
No records will be exported,Ямар ч бүртгэл экспортлохгүй,
No results found for {0} in Global Search,Глобал хайлтаас {0}-н илэрц олдсонгүй,
No user found,Хэрэглэгч олдсонгүй,
Not Specified,Тодорхойлоогүй,
Notification Log,Мэдэгдлийн бүртгэл,
Notification Settings,Мэдэгдлийн тохиргоо,
Notification Subscribed Document,Мэдэгдэл захиалсан баримт бичиг,
Notifications Disabled,Мэдэгдлийг идэвхгүй болгосон,
Number of Groups,Бүлгүүдийн тоо,
OAuth Client ID,OAuth Client ID,
OTP setup using OTP App was not completed. Please contact Administrator.,OTP програмыг ашиглан OTP тохиргоо хийж дуусаагүй байна. Админтай холбогдоно уу.,
Only one {0} can be set as primary.,Зөвхөн нэг {0}-г үндсэн болгож тохируулах боломжтой.,
Open Awesomebar,Awesomebar нээнэ үү,
Open Chat,Чатыг нээх,
Open Documents,Баримт бичгийг нээх,
Open Help,Тусламжийг нээх,
Open Settings,Тохиргоог нээнэ үү,
Open list item,Жагсаалтын зүйлийг нээх,
Organizational Unit for Users,Хэрэглэгчдэд зориулсан зохион байгуулалтын нэгж,
Page Shortcuts,Хуудасны товчлолууд,
Parent Field (Tree),Эцэг эхийн талбай (мод),
Parent Field must be a valid fieldname,Эцэг эх талбар нь хүчинтэй талбарын нэр байх ёстой,
Pin Globally,Дэлхий даяар бэхлэх,
Places,Газрууд,
Please check the filter values set for Dashboard Chart: {},Хяналтын самбар диаграммд тохируулсан шүүлтүүрийн утгыг шалгана уу: {},
Please enable pop-ups in your browser,Хөтөч дээрээ попап цонхыг идэвхжүүлнэ үү,
Please find attached {0}: {1},Хавсаргасан {0}-г олно уу: {1},
Please select applicable Doctypes,Холбогдох баримт бичгийн төрлийг сонгоно уу,
Portrait,Хөрөг зураг,
Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Цэс болон хажуугийн самбарт нэмэлт товчлолыг идэвхжүүлэхийн тулд Alt товчийг дарна уу,
Print Settings...,Хэвлэх тохиргоо...,
Producer Document Name,Үйлдвэрлэгчийн баримт бичгийн нэр,
Producer URL,Үйлдвэрлэгчийн URL,
Property Depends On,Үл хөдлөх хөрөнгө нь хамаарна,
Pull from Google Calendar,Google Календараас татах,
Pull from Google Contacts,Google Харилцагчаас татах,
Pulled from Google Calendar,Google Хуанлиас татсан,
Pulled from Google Contacts,Google Харилцагчаас татсан,
Push to Google Calendar,Google Календарь руу дарна уу,
Push to Google Contacts,Google Харилцагчид руу дарна уу,
Queue / Worker,Дараалал / Ажилчин,
RAW Information Log,RAW мэдээллийн бүртгэл,
Raw Printing Settings...,Түүхий хэвлэх тохиргоо...,
Read Only Depends On,Зөвхөн уншихаас хамаарна,
Recent Activity,Сүүлийн үеийн үйл ажиллагаа,
Reference document has been cancelled,Лавлах баримтыг цуцалсан,
Reload File,Файлыг дахин ачаалах,
Remote Document Type,Алсын баримт бичгийн төрөл,
"Renamed files and replaced code in controllers,,
Repeat on Last Day of the Month,,
Repeats {0},,
Report Information,,
Report with more than 10 columns looks better in Landscape mode.,,
Request Structure,,
Restricted,,
Restrictions,,
Resync,,
Row Number,,
Row {0},,
Run Jobs only Daily if Inactive For (Days),,
SMS was not sent. Please contact Administrator.,,
Saved Successfully,,
Scheduled Job,,
Scheduled Job Log,,
Scheduled Job Type,,
Scheduler Inactive,,
Scheduler is inactive. Cannot import data.,,
Script Manager,,
Script Type,,
Search Priorities,,
Search Source Text,,
Search by filename or extension,,
Select Date Range,,
Select Field,,
Select Field...,,
Select Filters,,
Select Google Calendar to which event should be synced.,,
Select Google Contacts to which contact should be synced.,,
Select Group By...,,
Select Mandatory,,
Select atleast 2 actions,,
Select list item,,
Select multiple list items,,
Send an email to {0} to link it here,,
Server Action,,
Server Script,,
Session Default,,
Session Default Settings,,
Session Defaults,,
Session Defaults Saved,,
Set as Default Theme,,
Setting up Global Search documents.,,
Show Document,,
Show Failed Logs,,
Show Keyboard Shortcuts,,
Show More Activity,,
Show Traceback,,
Show Warnings,,
Showing only first {0} rows out of {1},,
Simple Python Expression","Файлын нэрийг өөрчилж, хянагч дахь кодыг сольсон,
Сарын сүүлчийн өдөр давт,,
{0},, давтана
Мэдээлэл мэдээлэх,,
10-аас дээш баганатай тайлан Ландшафтын горимд илүү сайн харагддаг.,,
Хүсэлтийн бүтэц,,
Хязгаарлагдмал,,
Хязгаарлалт,,
Дахин синк хийх,,
Мөрийн дугаар,,
{0} мөр,,
Хэрэв идэвхгүй бол зөвхөн өдөр бүр ажлын байр ажиллуулна уу (өдөр),,
SMS илгээгээгүй. Админтай холбогдоно уу.,,
Амжилттай хадгалсан,,
Хуваарьт ажил,,
Хуваарьт ажлын бүртгэл,,
Хуваарьт ажлын төрөл,,
Хуваарьлагч идэвхгүй,,
Хуваарьлагч идэвхгүй байна. Өгөгдлийг импортлох боломжгүй.,,
Скрипт менежер,,
Скриптийн төрөл,,
Хайлтын тэргүүлэх чиглэл,,
Эх сурвалжийн текст хайх,,
Файлын нэр эсвэл өргөтгөлөөр хайх,
Огнооны мужийг сонгох,,
Талбарыг сонгох,,
Талбар сонгох...,,
Шүүлтүүр сонгох,,
Аль үйл явдалтай синк хийх Google Хуанли сонгоно уу.,,
Синк хийх Google харилцагчийг сонгоно уу.,,
Бүлгийг сонгоно уу...,,
Заавал сонгох,,
Дор хаяж 2 үйлдэл сонгоно уу,
Жагсаалтын зүйлийг сонгох,,
Жагсаалтын олон зүйлийг сонгох,
Үүнийг энд холбохын тулд {0} руу имэйл илгээнэ үү,
Серверийн үйлдэл,,
Серверийн скрипт,,
Сешн өгөгдмөл,,
Сешн өгөгдмөл тохиргоо,,
Сешн өгөгдмөл,,
Сешн өгөгдмөл хадгалагдсан,,
Өгөгдмөл загвар болгон тохируулах,,
Глобал хайлтын баримтуудыг тохируулж байна.,,
Баримт бичгийг харуулах,,
Амжилтгүй бүртгэлийг харуулах,,
Гарын товчлолыг харуулах,,
Илүү их үйл ажиллагаа харуулах,,
Traceback харуулах,,
Анхааруулга харуулах,,
{1}-с зөвхөн эхний {0} мөрийг харуулж байна,,
Энгийн Python илэрхийлэл",
Skipping Untitled Column,Гарчиггүй баганыг алгасаж байна,
Skipping column {0},{0} баганыг алгасаж байна,
Social Home,Нийгмийн гэр,
Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,PDF болгон хэвлэх үед зарим багана тасарч магадгүй. Баганын тоог 10-аас доош байлгахыг хичээ.,
Something went wrong during the token generation. Click on {0} to generate a new one.,Токен үүсгэх явцад ямар нэг зүйл буруу болсон. Шинээр үүсгэхийн тулд {0} дээр товшино уу.,
Submit After Import,Импортын дараа илгээнэ үү,
Submitting...,Илгээж байна...,
Success! You are good to go 👍,Амжилт! Та явахад таатай байна 👍,
Successful Transactions,Амжилттай гүйлгээ,
Successfully Submitted!,Амжилттай илгээсэн!,
Successfully imported {0} record.,{0} бичлэгийг амжилттай импортлов.,
Successfully imported {0} records.,{0} бичлэгийг амжилттай импортоллоо.,
Successfully updated {0} record.,{0} бичлэгийг амжилттай шинэчилсэн.,
Successfully updated {0} records.,{0} бичлэгийг амжилттай шинэчилсэн.,
Sync Calendar,Хуанли синк хийх,
Sync Contacts,Харилцагчдыг синк хийх,
Sync with Google Calendar,Google Хуанлитай синк хийх,
Sync with Google Contacts,Google Харилцагчидтай синк хийх,
Synced,Синк хийсэн,
Syncing,Синк хийж байна,
Syncing {0} of {1},{1}-с {0}-г синк хийж байна,
Tag Link,Шошго холбоос,
Take Backup,Нөөцлөх,
Template Error,Загварын алдаа,
Template Options,Загварын сонголтууд,
Template Warnings,Загварын анхааруулга,
The Auto Repeat for this document has been disabled.,Энэ баримт бичгийн автомат давталтыг идэвхгүй болгосон.,
The following records needs to be created before we can import your file.,Бид таны файлыг импортлохын өмнө дараах бүртгэлүүдийг үүсгэх шаардлагатай.,
The mapping configuration between two doctypes.,Хоёр төрлийн баримт бичгийн хоорондох зураглалын тохиргоо.,
The site which is consuming your events.,Таны үйл явдлыг идэж буй сайт.,
The site you want to subscribe to for consuming events.,Хэрэглэх үйл явдалд бүртгүүлэхийг хүссэн сайт.,
The webhook will be triggered if this expression is true,Хэрэв энэ илэрхийлэл үнэн бол webhook идэвхжинэ,
The {0} is already on auto repeat {1},{0} аль хэдийн автомат давталт дээр байна {1},
There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,Бид таны файлыг импортлохоос өмнө үүсгэх шаардлагатай зарим холбоотой бүртгэлүүд байна. Та дараах дутуу бичлэгүүдийг автоматаар үүсгэхийг хүсэж байна уу?,
There should be atleast one row for the following tables: {0},Дараах хүснэгтэд дор хаяж нэг мөр байх ёстой: {0},
There should be atleast one row for {0} table,{0} хүснэгтэд дор хаяж нэг мөр байх ёстой,
This action is only allowed for {},Энэ үйлдлийг зөвхөн {}-д зөвшөөрнө,
This cannot be undone,Энэ буцаах боломжгүй,
Time Format,Цагийн формат,
Time series based on is required to create a dashboard chart,Хяналтын самбарын диаграмыг бий болгохын тулд цаг хугацааны цуваа дээр үндэслэсэн байх шаардлагатай,
Time {0} must be in format: {1},Цаг {0} форматтай байх ёстой: {1},
"To configure Auto Repeat,,
To enable it follow the instructions in the following link: {0},,
To use Google Calendar","Автомат давталтыг тохируулахын тулд,
Үүнийг идэвхжүүлэхийн тулд дараах холбоос дээрх зааврыг дагана уу: {0},,
Google Календарь ашиглахын тулд",
"To use Google Contacts,,
To use Google Drive","Google Харилцагчийг ашиглахын тулд,
Google Drive ашиглахын тулд",
Today's Events,Өнөөдрийн үйл явдлууд,
Toggle Public/Private,Нийтийн/Хувийн тохиргоог сэлгэх,
Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,Баримт бичиг нь олон үе шат дамждаг бол амьдралын мөчлөгийн үе шатуудыг хянадаг.,
Tree structures are implemented using Nested Set,Модны бүтцийг Nested Set ашиглан хэрэгжүүлдэг,
Trigger Primary Action,Үндсэн үйлдлийг өдөөх,
URL for documentation or help,Баримт бичиг эсвэл тусламжийн URL,
URL must start with 'http://' or 'https://',URL нь 'http://' эсвэл 'https://'-ээр эхлэх ёстой,
Unchanged,Өөрчлөгдөөгүй,
Unpin,үүлэн эрэг,
Untitled Column,Гарчиггүй багана,
Untranslated,Орчуулаагүй,
Upcoming Events,Удахгүй болох үйл явдлууд,
Update Existing Records,Одоо байгаа бүртгэлүүдийг шинэчлэх,
Update Type,Шинэчлэх төрөл,
Updated To A New Version 🎉,Шинэ хувилбараар шинэчлэгдсэн 🎉,
"Updating {0} of {1},,
Upload file,,
Upload {0} files,,
Uploaded To Google Drive,,
Uploaded successfully,,
Uploading {0} of {1},,
Use SSL for Outgoing,,
Use Same Name,,
Used For Google Maps Integration.,,
User ID Property,,
User Profile,,
User Settings,,
User does not exist,,
User {0} has requested for data deletion,,
Users assigned to the reference document will get points.,,
Value must be one of {0},,
Value {0} missing for {1},,
Verification,,
Verification Code,,
Verification code email not sent. Please contact Administrator.,,
Verified,,
Verifier,,
View Full Log,,
View Log of all print","{1}-с {0}-г шинэчилж байна,,
Файл байршуулах,,
{0} файл байршуулах,,
Google Drive-д байршуулсан,
Амжилттай байршуулсан,,
{1}-с {0}-г байршуулж байна,,
Гарахдаа SSL ашиглах,,
Ижил нэр ашиглах,,
Google Maps Integration-д ашигласан.,,
Хэрэглэгчийн ID өмч,,
Хэрэглэгчийн профайл,,
Хэрэглэгчийн тохиргоо,,
Хэрэглэгч байхгүй,,
Хэрэглэгч {0} өгөгдөл устгах хүсэлт гаргасан,
Лавлах баримт бичигт томилогдсон хэрэглэгчид оноо авна.,,
Утга нь {0},,-ын нэг байх ёстой
{1}-д {0} утга дутуу байна,,
Баталгаажуулалт,,
Баталгаажуулах код,,
Баталгаажуулах кодыг имэйл илгээгээгүй. Админтай холбогдоно уу.,,
Баталгаажсан,,
Баталгаажуулагч,,
Бүртгэлийг бүрэн харах,,
Бүх хэвлэлтийн бүртгэлийг харах",
Visit Web Page,Вэб хуудсанд зочилно уу,
Webhook Secret,Webhook нууц,
Webhook Security,Webhook аюулгүй байдал,
Webhook Trigger,Webhook Trigger,
Weekly Long,Долоо хоног бүрийн урт,
"When enabled this will allow guests to upload files to your application,,
Will run scheduled jobs only once a day for inactive sites. Default 4 days if set to 0.,,
Workflow Status,,
You are not allowed to export {} doctype,,
You can try changing the filters of your report.,,
You do not have permissions to cancel all linked documents.,,
You need to create these first: ,,
You need to enable JavaScript for your app to work.,,
You need to install pycups to use this feature!,,
Your Target,,
browse","Үүнийг идэвхжүүлсэн үед зочдод таны аппликешнд файл байршуулах боломжийг олгоно.
Идэвхгүй сайтуудын хувьд өдөрт зөвхөн нэг удаа хуваарьт ажлуудыг ажиллуулна. 0-д тохируулсан бол өгөгдмөл 4 хоног.,,
Ажлын урсгалын төлөв,,
Та {} баримт бичгийг экспортлох эрхгүй,,
Та тайлангийнхаа шүүлтүүрийг өөрчлөхийг оролдож болно.,,
Танд холбогдсон бүх баримт бичгийг цуцлах зөвшөөрөл байхгүй байна.,,
Та эхлээд эдгээрийг үүсгэх хэрэгтэй: ,,
Та өөрийн програмыг ажиллуулахын тулд JavaScript-г идэвхжүүлэх хэрэгтэй.,,
Та энэ функцийг ашиглахын тулд pycups суулгах хэрэгтэй!,,
Таны зорилго,,
үзэх",
cancelled this document {0},энэ документыг цуцалсан {0},
changed value of {0} {1},{0} {1}-н утгыг өөрчилсөн,
changed values for {0} {1},{0} {1}-н утгыг өөрчилсөн,
choose an,сонгох,
empty,хоосон,
of,-ийн,
or attach a,эсвэл хавсаргана уу,
submitted this document {0},энэ баримт бичгийг илгээсэн {0},
"tag name...,,
uploaded file,,
via Data Import,,
{0} Google Calendar Events synced.,,
{0} Google Contacts synced.,,
{0} are mandatory fields,,
{0} are required,,
{0} assigned a new task {1} {2} to you,,
{0} gained {1} point for {2} {3},,
{0} gained {1} points for {2} {3},,
{0} has no versions tracked.,,
{0} is not a valid report format. Report format should one of the following {1},,
{0} mentioned you in a comment in {1} {2},,
{0} of {1} ({2} rows with children),,
{0} records will be exported,,
{0} shared a document {1} {2} with you,,
{0} should not be same as {1},,
{0} translations pending,,
{0} {1} is linked with the following submitted documents: {2},,
{0}: Failed to attach new recurring document. To enable attaching document in the auto repeat notification email","шошго нэр...,,
байршуулсан файл,,
Өгөгдөл импортоор дамжуулан,
{0} Google Календарийн арга хэмжээг синк хийсэн.,,
{0} Google Харилцагчийг синк хийсэн.,,
{0} нь заавал байх ёстой талбарууд,,
{0} шаардлагатай,,
{0} танд шинэ даалгавар {1} {2} оноосон,,
{0} {2} {3}-д {1} оноо авсан,,
{0} {2} {3}-д {1} оноо авсан,,
{0}-д хянасан хувилбар алга.,,
{0} тайлангийн формат буруу байна. Тайлангийн формат нь дараах {1},,
{0} таныг {1} {2} доторх сэтгэгдэлдээ дурдсан,
{1}-ийн {0} (хүүхдүүдтэй {2} мөр),,
{0} бичлэг экспортлогдох болно,,
{0} тантай {1} {2} баримт бичгийг хуваалцсан,,
{0} нь {1}-тэй ижил байж болохгүй,,
{0} орчуулга хүлээгдэж байна,,
{0} {1} нь дараах илгээсэн баримт бичигтэй холбогдсон: {2},,
{0}: Шинэ давтагдах баримт бичгийг хавсаргаж чадсангүй. Автомат давтагдах мэдэгдлийн имэйлд баримт бичгийг хавсаргахыг идэвхжүүлнэ үү",
{0}: Fieldname cannot be one of {1},{0}: Талбайн нэр нь {1}-н нэг байж болохгүй,
{} Complete,{} Дууссан,
← Back to upload files,← Файл байршуулах руу буцна уу,
Activity,Үйл ажиллагаа,
Add / Manage Email Accounts.,Имэйл бүртгэл нэмэх / удирдах.,
Add Child,Хүүхэд нэмэх,
Add Multiple,Олон нэмэх,
Add Participants,Оролцогчдыг нэмнэ үү,
Added {0} ({1}),{0} ({1}) нэмсэн,
Address Line 1,Хаягийн мөр 1,
Addresses,Хаяг,
All,Бүгд,
Brand,Брэнд,
Browse,Үзэх,
Cancelled,Цуцлагдсан,
Chart,График,
Close,Хаах,
Communication,Харилцаа холбоо,
Compact Item Print,Компакт зүйл хэвлэх,
Company,Компани,
Complete,Бүрэн,
Completed,Дууссан,
Continue,Үргэлжлүүлэх,
Country,Улс,
Creating {0},{0} үүсгэж байна,
Currency,Валют,
Customize,Тохируулах,
Daily,Өдөр бүр,
Date,Огноо,
Dear,Эрхэм ээ,
Default,Өгөгдмөл,
Delete,Устгах,
Description,Тодорхойлолт,
Designation,Тэмдэглэл,
Disabled,Идэвхгүй,
Doctype,Баримт бичгийн төрөл,
Download Template,Загвар татаж авах,
Dr,Доктор,
Due Date,Эцсийн хугацаа,
Duplicate,Давхардсан,
Edit Profile,Засварлах Хувийн мэдээллийг vзэх,
Email,Имэйл,
End Time,Дуусах цаг,
Enter Value,Утга оруулна уу,
Entity Type,Байгууллагын төрөл,
Error,Алдаа,
Expired,Хугацаа дууссан,
Export,Экспорт,
Export not allowed. You need {0} role to export.,Экспортыг зөвшөөрөхгүй. Экспорт хийхийн тулд танд {0} үүрэг хэрэгтэй.,
Fetching...,Дуудаж байна...,
Field,Талбай,
File Manager,Файл менежер,
Filters,Шүүлтүүр,
Get Items,Зүйлс авах,
Goal,Зорилго,
Group,Бүлэг,
Group Node,Бүлгийн зангилаа,
Help,Туслаач,
Help Article,Тусламжийн нийтлэл,
Home,Гэр,
Import Data from CSV / Excel files.,CSV / Excel файлаас өгөгдөл импортлох.,
In Progress,Ажиллаж байна,
Intermediate,Дунд зэрэг,
Invite as User,Хэрэглэгчээр урих,
